,ÉfÅ[É^
554,11655
555,13764
556,17301
557,6977
558,16521
559,4947
560,3749
561,4683
562,5870
563,1101
564,617
565,5936
566,11957
567,7122
568,6955
569,7610
570,4247
571,7459
572,12221
573,10767
574,8353
575,5455
576,6335
577,7747
578,3062
579,13001
580,12388
581,12674
582,9429
583,13028
584,3852
585,17290
586,8589
587,5166
588,11824
589,8784
590,15614
591,16863
592,7242
593,11029
594,10097
595,9823
596,16089
597,11790
598,16756
599,5537
600,8170
601,14566
602,3471
603,2182
604,10400
605,5946
606,5073
607,4308
608,2285
609,14395
610,10256
611,404
612,12836
613,1702
614,15311
615,6517
616,11295
617,7125
618,17112
619,4290
620,12420
621,3741
622,15663
623,3765
624,8349
625,12281
626,5475
627,5937
628,2515
629,5685
630,4568
631,14662
632,2368
633,14871
634,14397
635,17285
636,17339
637,3584
638,5184
639,16702
640,11321
641,9511
642,11033
643,11718
644,9104
645,10372
646,12538
647,12958
648,7589
649,3288
650,11032
651,6042
652,15587
653,1836
654,11098
655,14813
656,4928
657,6118
658,7905
659,4926
660,2030
661,11201
662,16609
663,1188
664,3903
665,5402
666,13963
667,14982
668,14303
669,9903
670,6449
671,4284
672,17067
673,11131
674,3025
675,6359
676,6751
677,2296
678,8324
679,8501
680,12360
681,634
682,7144
683,5348
684,11060
685,10288
686,4550
687,22
688,3415
689,2475
690,5779
691,14192
692,4452
693,6217
694,8563
695,13297
696,2534
697,834
698,8541
699,8960
700,7775
701,14996
702,15569
703,9915
704,14575
705,7638
706,6413
707,1182
708,15454
709,2916
710,1470
711,15529
712,9419
713,5373
714,7712
715,4072
716,8839
717,13346
718,13867
719,4026
720,3946
721,16561
722,3292
723,12078
724,6123
725,15975
726,16358
727,12376
728,11607
729,3425
730,14973
731,4087
732,11531
733,12000
734,8395
735,2375
736,6389
737,1519
738,2779
739,15304
740,11919
741,16339
742,14030
743,3504
744,12601
745,4942
746,10744
747,9488
748,10512
749,9327
750,14407
751,12073
752,11670
753,8613
754,16341
755,1363
756,4727
757,7603
758,13870
759,14287
760,7837
761,11984
762,4802
763,1614
764,14505
765,2112
766,2040
767,13725
768,8493
769,15540
770,3650
771,9447
772,6433
773,10478
774,14901
775,8898
776,16138
777,3737
778,14472
779,10074
780,7725
781,14214
782,3267
783,7724
784,10323
785,9611
786,840
787,17455
788,8572
789,1701
790,11079
791,15273
792,12264
793,5607
794,16239
795,1670
796,12567
797,13660
798,3781
799,3125
800,3984
801,1380
802,1207
803,5791
804,16346
805,14307
806,7252
807,8158
808,13349
809,3957
810,1577
811,14736
812,10972
813,11213
814,2509
815,5310
816,13851
817,15969
818,2957
819,9596
820,7371
821,2725
822,5615
823,1688
824,16624
825,14819
826,13210
827,1843
828,14678
829,8289
830,1050
831,9630
832,8402
833,11523
834,15894
835,15881
836,14126
837,7
838,15372
839,3212
840,5868
841,9415
842,10261
843,4624
844,17357
845,2414
846,10309
847,14285
848,10568
849,13258
850,433
851,11464
852,11025
853,11296
854,11090
855,817
856,960
857,7019
858,13166
859,3757
860,7241
861,4384
862,17321
863,5624
864,9732
865,8644
866,1348
867,6826
868,9543
869,17300
870,525
871,3255
872,13334
873,11800
874,7607
875,2571
876,4238
877,10211
878,7771
879,6260
880,1075
881,1534
882,12635
883,164
884,13069
885,4816
886,5497
887,4015
888,3248
889,5968
890,825
891,13948
892,30
893,4715
894,10178
895,4877
896,4034
897,6477
898,3226
899,13061
900,905
901,5743
902,3308
903,15153
904,5922
905,16387
906,2697
907,10920
908,14514
909,9108
910,7283
911,9892
912,2860
913,7401
914,2857
915,1161
916,3251
917,2497
918,8174
919,14281
920,14939
921,13147
922,8091
923,11716
924,9512
925,1739
926,9780
927,14793
928,6838
929,5654
930,3642
931,1330
932,13097
933,7379
934,9436
935,7890
936,9046
937,16018
938,5519
939,97
940,1123
941,15897
942,8222
943,13955
944,5443
945,9712
946,17059
947,7811
948,8308
949,6325
950,8922
951,12191
952,10801
953,14184
954,8262
955,8991
956,13722
957,5128
958,3542
959,1847
960,11338
961,6566
962,4697
963,15075
964,13916
965,6995
966,123
967,15379
968,15771
969,13045
970,5213
971,15465
972,2123
973,11841
974,13739
975,7981
976,11511
977,9981
978,11078
979,4104
980,8398
981,6957
982,8432
983,7382
984,1460
985,15600
986,6153
987,3696
988,745
989,3470
990,5813
991,10421
992,2524
993,11745
994,10269
995,15056
996,8008
997,4386
998,9727
999,13672
1000,6749
1001,959
1002,5387
1003,11143
1004,8370
1005,13878
1006,15350
1007,4591
1008,15076
1009,2578
1010,7205
1011,7950
1012,4943
1013,4403
1014,4551
1015,2187
1016,15362
1017,12123
1018,10647
1019,3889
1020,11281
1021,12100
1022,9577
1023,4531
1024,10062
1025,5271
1026,14724
1027,7182
1028,17037
1029,5083
1030,582
1031,4579
1032,8804
1033,3382
1034,8929
1035,16333
1036,4413
1037,9521
1038,4783
1039,2768
1040,8380
1041,343
1042,3042
1043,419
1044,13182
1045,6654
1046,11514
1047,16704
1048,2972
1049,4253
1050,13565
1051,14573
1052,15198
1053,4124
1054,8161
1055,3902
1056,12902
1057,17107
1058,13845
1059,16944
1060,11929
1061,6406
1062,5288
1063,6909
1064,485
1065,10865
1066,7926
1067,16434
1068,5368
1069,4178
1070,9681
1071,14897
1072,17367
1073,399
1074,2431
1075,3685
1076,8687
1077,16583
1078,9789
1079,10675
1080,14100
1081,1636
1082,2397
1083,3709
1084,3193
1085,5375
1086,7020
1087,11469
1088,7843
1089,13495
1090,7915
1091,13017
1092,14570
1093,9083
1094,2689
1095,12186
1096,10485
1097,9938
1098,17516
1099,16276
1100,1589
1101,796
1102,3596
1103,8153
1104,5560
1105,15474
1106,14452
1107,7364
1108,17008
1109,6030
1110,16873
1111,8120
1112,2843
1113,13677
1114,10025
1115,9217
1116,12807
1117,11292
1118,7265
1119,3640
1120,12298
1121,6235
1122,1374
1123,837
1124,12274
1125,9563
1126,578
1127,7171
1128,5168
1129,17493
1130,8095
1131,9301
1132,11732
1133,8138
1134,3572
1135,273
1136,5897
1137,2829
1138,11332
1139,3395
1140,5675
1141,15239
1142,11217
1143,8780
1144,7561
1145,5112
1146,6926
1147,15989
1148,8497
1149,2979
1150,14574
1151,207
1152,2333
1153,17442
1154,2068
1155,1229
1156,5979
1157,5029
1158,9884
1159,11059
1160,5885
1161,14760
1162,15535
1163,13019
1164,5715
1165,17144
1166,3444
1167,7139
1168,16911
1169,15910
1170,15751
1171,8128
1172,5608
1173,10710
1174,7675
1175,2061
1176,3450
1177,15734
1178,5364
1179,8307
1180,13880
1181,1089
1182,12776
1183,15100
1184,12856
1185,4669
1186,3678
1187,8823
1188,11604
1189,9131
1190,16053
1191,5852
1192,9142
1193,17183
1194,11858
1195,10029
1196,13053
1197,6392
1198,9547
1199,11471
1200,1779
1201,10748
1202,8698
1203,16116
1204,9220
1205,3976
1206,5846
1207,6965
1208,7710
1209,7887
1210,10709
1211,15539
1212,6397
1213,13282
1214,4241
1215,17445
1216,7600
1217,7873
1218,4028
1219,13035
1220,2348
1221,156
1222,2708
1223,7373
1224,14609
1225,3632
1226,2419
1227,17475
1228,11333
1229,7463
1230,11114
1231,36
1232,14446
1233,2794
1234,2846
1235,482
1236,5969
1237,4800
1238,5717
1239,4521
1240,11526
1241,8093
1242,12833
1243,14826
1244,14576
1245,16286
1246,7147
1247,4620
1248,2714
1249,3797
1250,11424
1251,16129
1252,12084
1253,7970
1254,8801
1255,11797
1256,1014
1257,17203
1258,11377
1259,7180
1260,15066
1261,14653
1262,15495
1263,13624
1264,16169
1265,12292
1266,249
1267,10099
1268,8773
1269,17147
1270,12408
1271,341
1272,15782
1273,16926
1274,14946
1275,9202
1276,7152
1277,10185
1278,16231
1279,13234
1280,552
1281,10588
1282,8908
1283,11817
1284,3402
1285,7381
1286,16880
1287,13961
1288,2719
1289,11935
1290,12311
1291,15537
1292,15010
1293,7322
1294,15347
1295,11002
1296,11286
1297,9297
1298,11282
1299,12806
1300,10493
1301,2548
1302,8895
1303,3027
1304,2503
1305,11571
1306,5308
1307,12554
1308,2849
1309,6625
1310,9397
1311,14811
1312,11726
1313,9603
1314,13052
1315,3483
1316,7804
1317,2459
1318,161
1319,6381
1320,12696
1321,11899
1322,2168
1323,3421
1324,12888
1325,832
1326,13530
1327,7681
1328,10636
1329,12148
1330,7906
1331,1163
1332,1355
1333,12418
1334,16831
1335,14247
1336,15320
1337,5233
1338,8203
1339,3328
1340,15112
1341,7350
1342,7178
1343,6367
1344,7362
1345,1543
1346,3097
1347,17095
1348,7472
1349,8293
1350,17288
1351,14771
1352,17499
1353,15562
1354,6958
1355,8368
1356,14414
1357,13493
1358,3573
1359,15339
1360,10817
1361,4665
1362,10083
1363,17169
1364,13312
1365,9672
1366,6739
1367,4115
1368,4993
1369,6282
1370,14568
1371,3978
1372,11703
1373,14556
1374,6022
1375,9690
1376,13183
1377,10008
1378,15364
1379,3598
1380,4439
1381,859
1382,15277
1383,11506
1384,2060
1385,7622
1386,13673
1387,2216
1388,2680
1389,16043
1390,230
1391,1231
1392,12926
1393,8588
1394,16773
1395,8896
1396,10189
1397,8071
1398,14419
1399,4753
1400,4861
1401,16281
1402,13771
1403,15494
1404,13304
1405,5441
1406,5806
1407,2784
1408,8256
1409,7185
1410,5702
1411,1457
1412,1107
1413,9333
1414,16038
1415,4123
1416,9221
1417,3727
1418,4597
1419,8063
1420,2195
1421,11839
1422,15506
1423,12149
1424,5333
1425,13568
1426,1554
1427,974
1428,5699
1429,3655
1430,16995
1431,15859
1432,4270
1433,6004
1434,9692
1435,10354
1436,14286
1437,2946
1438,770
1439,13754
1440,15800
1441,6719
1442,6529
1443,11625
1444,4049
1445,17343
1446,5518
1447,4694
1448,5157
1449,3166
1450,13095
1451,1761
1452,2665
1453,11456
1454,4980
1455,5716
1456,14562
1457,9040
1458,17423
1459,9962
1460,16960
1461,12216
1462,5569
1463,1851
1464,16257
1465,10094
1466,16720
1467,9652
1468,6971
1469,14843
1470,775
1471,8053
1472,351
1473,10013
1474,11768
1475,4002
1476,2137
1477,8997
1478,13913
1479,5268
1480,8629
1481,14636
1482,9172
1483,6665
1484,11045
1485,13654
1486,15166
1487,6495
1488,17294
1489,11066
1490,11083
1491,7075
1492,819
1493,4252
1494,7846
1495,14942
1496,7353
1497,8989
1498,5792
1499,14161
1500,17335
1501,15681
1502,15964
1503,13591
1504,3708
1505,10873
1506,14438
1507,5167
1508,11472
1509,16821
1510,3755
1511,11344
1512,16768
1513,14096
1514,11907
1515,9662
1516,7676
1517,4016
1518,11299
1519,14418
1520,3154
1521,8682
1522,10159
1523,14710
1524,2641
1525,15940
1526,11721
1527,9218
1528,14110
1529,6900
1530,12483
1531,2461
1532,492
1533,13261
1534,14114
1535,1708
1536,1884
1537,5591
1538,8271
1539,636
1540,5353
1541,2835
1542,6525
1543,17065
1544,2699
1545,3194
1546,10426
1547,12485
1548,16648
1549,5400
1550,12850
1551,1934
1552,2188
1553,12769
1554,17400
1555,5692
1556,11547
1557,1808
1558,11806
1559,7734
1560,3066
1561,9736
1562,13608
1563,8634
1564,8574
1565,13849
1566,15502
1567,16660
1568,3962
1569,13581
1570,7329
1571,10549
1572,14546
1573,479
1574,17005
1575,14154
1576,11147
1577,14343
1578,17518
1579,8113
1580,14759
1581,7985
1582,7484
1583,16391
1584,14082
1585,16649
1586,11346
1587,1951
1588,1590
1589,13843
1590,12668
1591,14509
1592,13452
1593,16776
1594,4714
1595,10572
1596,12313
1597,10580
1598,384
1599,9287
1600,2552
1601,7428
1602,12810
1603,803
1604,17323
1605,11848
1606,1641
1607,11042
1608,12859
1609,15113
1610,9504
1611,16759
1612,12262
1613,16736
1614,2656
1615,11552
1616,11347
1617,10839
1618,290
1619,5033
1620,17069
1621,12234
1622,10462
1623,15770
1624,15592
1625,15384
1626,16224
1627,7118
1628,15178
1629,1042
1630,9284
1631,7976
1632,10222
1633,3575
1634,11810
1635,11417
1636,4536
1637,11934
1638,13226
1639,7406
1640,7259
1641,3777
1642,2341
1643,6121
1644,7869
1645,10502
1646,16554
1647,4982
1648,12572
1649,17104
1650,15387
1651,7392
1652,6344
1653,8498
1654,3442
1655,16907
1656,3045
1657,15838
1658,10049
1659,13651
1660,12070
1661,1030
1662,115
1663,10379
1664,3958
1665,10042
1666,9847
1667,15186
1668,12323
1669,11102
1670,15489
1671,5258
1672,11121
1673,13151
1674,8549
1675,3870
1676,16927
1677,4525
1678,6821
1679,9134
1680,6094
1681,10781
1682,7066
1683,13405
1684,16708
1685,9266
1686,8392
1687,13316
1688,15513
1689,16195
1690,454
1691,1912
1692,9393
1693,13351
1694,12354
1695,2940
1696,328
1697,3676
1698,4868
1699,4328
1700,17028
1701,15346
1702,16037
1703,13125
1704,17242
1705,7621
1706,16157
1707,11483
1708,15014
1709,621
1710,16099
1711,14960
1712,10089
1713,15291
1714,2818
1715,12905
1716,10201
1717,1498
1718,15833
1719,1798
1720,5732
1721,644
1722,9561
1723,14234
1724,14151
1725,16632
1726,13036
1727,4319
1728,2260
1729,1098
1730,14865
1731,16227
1732,9571
1733,6942
1734,1957
1735,4786
1736,3181
1737,10691
1738,11111
1739,17279
1740,14480
1741,11030
1742,6584
1743,1601
1744,2183
1745,1448
1746,13789
1747,15351
1748,5005
1749,8136
1750,10450
1751,14409
1752,8513
1753,12922
1754,11577
1755,6473
1756,7713
1757,10615
1758,16589
1759,5250
1760,6981
1761,1837
1762,934
1763,3432
1764,9529
1765,4979
1766,11028
1767,16314
1768,874
1769,9723
1770,5260
1771,5011
1772,12341
1773,1428
1774,13335
1775,4208
1776,2359
1777,4100
1778,11395
1779,14227
1780,3690
1781,16416
1782,15555
1783,1839
1784,8088
1785,3129
1786,14235
1787,7359
1788,7094
1789,6859
1790,1264
1791,13834
1792,1429
1793,11141
1794,3313
1795,15736
1796,1754
1797,1172
1798,8729
1799,9728
1800,477
1801,1026
1802,12921
1803,2286
1804,12166
1805,15137
1806,9605
1807,10656
1808,10428
1809,14258
1810,12500
1811,6147
1812,61
1813,13949
1814,12200
1815,4548
1816,2355
1817,14971
1818,15789
1819,9169
1820,4565
1821,60
1822,7290
1823,15335
1824,5735
1825,12257
1826,2082
1827,6759
1828,9680
1829,14211
1830,17269
1831,13611
1832,9667
1833,11101
1834,13634
1835,8401
1836,10542
1837,7051
1838,16180
1839,12744
1840,14687
1841,418
1842,14107
1843,6790
1844,7514
1845,6588
1846,11117
1847,11269
1848,12233
1849,6506
1850,17020
1851,3682
1852,5027
1853,9704
1854,15232
1855,10065
1856,436
1857,8303
1858,13664
1859,16077
1860,10551
1861,13944
1862,6283
1863,8407
1864,13838
1865,7628
1866,6417
1867,2034
1868,12562
1869,10983
1870,13433
1871,3440
1872,12637
1873,14728
1874,14130
1875,6221
1876,17230
1877,10821
1878,10028
1879,13630
1880,6141
1881,15876
1882,11871
1883,4770
1884,16703
1885,9443
1886,1064
1887,12525
1888,2163
1889,7176
1890,6769
1891,9914
1892,730
1893,17460
1894,8453
1895,15551
1896,2329
1897,10066
1898,9880
1899,16430
1900,1800
1901,14102
1902,3391
1903,6195
1904,11389
1905,17420
1906,6151
1907,15713
1908,7533
1909,13682
1910,14297
1911,8535
1912,17296
1913,14772
1914,3965
1915,5487
1916,13079
1917,8711
1918,2434
1919,8259
1920,13708
1921,6354
1922,16993
1923,7420
1924,14101
1925,6223
1926,5734
1927,9290
1928,13902
1929,9804
1930,9354
1931,10974
1932,9589
1933,2954
1934,17138
1935,16135
1936,12349
1937,3595
1938,8385
1939,16854
1940,1068
1941,9011
1942,12090
1943,1244
1944,2610
1945,14049
1946,1624
1947,4460
1948,5254
1949,494
1950,2351
1951,1510
1952,13733
1953,16003
1954,12392
1955,9422
1956,1193
1957,2251
1958,14936
1959,2778
1960,8657
1961,10337
1962,12676
1963,15197
1964,10050
1965,8396
1966,13220
1967,5859
1968,11382
1969,8704
1970,3533
1971,3730
1972,3479
1973,13619
1974,13560
1975,7918
1976,10019
1977,4161
1978,16622
1979,2529
1980,2382
1981,13469
1982,6572
1983,11229
1984,11546
1985,3484
1986,542
1987,15464
1988,684
1989,7735
1990,1483
1991,15722
1992,6485
1993,15532
1994,622
1995,16421
1996,6467
1997,4691
1998,1055
1999,14134
2000,10396
2001,5248
2002,15499
2003,13179
2004,11952
2005,16690
2006,7141
2007,2271
2008,13962
2009,11460
2010,6261
2011,8590
2012,4748
2013,284
2014,11015
2015,6468
2016,11225
2017,14312
2018,13208
2019,13529
2020,7601
2021,11961
2022,15605
2023,5412
2024,6708
2025,16288
2026,6269
2027,10946
2028,7572
2029,11119
2030,502
2031,6060
2032,4068
2033,13671
2034,1965
2035,11987
2036,8697
2037,8075
2038,13165
2039,14947
2040,4232
2041,16134
2042,14271
2043,4122
2044,17332
2045,6218
2046,9615
2047,15705
2048,4120
2049,14223
2050,4834
2051,1180
2052,8986
2053,9731
2054,12569
2055,2844
2056,8245
2057,9633
2058,15445
2059,9330
2060,6882
2061,13268
2062,8633
2063,4420
2064,17431
2065,1853
2066,6516
2067,8548
2068,14744
2069,15672
2070,4590
2071,11014
2072,16172
2073,3702
2074,9705
2075,5809
2076,13780
2077,2265
2078,15315
2079,3915
2080,15949
2081,17196
2082,17277
2083,5691
2084,6937
2085,13839
2086,11592
2087,1451
2088,11474
2089,2091
2090,11682
2091,11598
2092,7434
2093,4852
2094,5799
2095,15466
2096,12437
2097,7002
2098,4917
2099,4474
2100,6496
2101,14542
2102,14119
2103,6210
2104,2350
2105,12501
2106,15378
2107,14389
2108,16698
2109,12619
2110,3095
2111,9294
2112,10575
2113,3158
2114,8817
2115,3086
2116,2510
2117,15950
2118,15742
2119,8270
2120,17152
2121,15909
2122,3513
2123,9619
2124,16126
2125,12145
2126,10336
2127,14820
2128,9558
2129,3311
2130,3224
2131,6272
2132,10533
2133,16355
2134,7201
2135,1528
2136,15786
2137,2349
2138,12912
2139,8667
2140,6483
2141,7365
2142,13885
2143,12112
2144,10638
2145,2240
2146,7799
2147,2057
2148,57
2149,15844
2150,2907
2151,15017
2152,4021
2153,12336
2154,2152
2155,10378
2156,1209
2157,1104
2158,6853
2159,1184
2160,5390
2161,3947
2162,9466
2163,16177
2164,1563
2165,16354
2166,1569
2167,5976
2168,16985
2169,2069
2170,7960
2171,6912
2172,7691
2173,13751
2174,14194
2175,3453
2176,7716
2177,10722
2178,13721
2179,663
2180,3359
2181,264
2182,12998
2183,764
2184,9126
2185,2067
2186,15594
2187,14436
2188,13719
2189,8893
2190,14280
2191,3831
2192,828
2193,10969
2194,3204
2195,1503
2196,16790
2197,9656
2198,12096
2199,6740
2200,16524
2201,12745
2202,5009
2203,10407
2204,6662
2205,6878
2206,970
2207,13852
2208,3788
2209,10548
2210,11966
2211,17373
2212,15349
2213,5627
2214,8298
2215,5871
2216,6056
2217,8719
2218,6553
2219,1665
2220,16382
2221,14370
2222,5865
2223,8566
2224,6351
2225,4829
2226,3301
2227,13646
2228,426
2229,15126
2230,208
2231,6049
2232,14835
2233,9010
2234,348
2235,9833
2236,15572
2237,16818
2238,15708
2239,1644
2240,2600
2241,4566
2242,7096
2243,16534
2244,17441
2245,5908
2246,6860
2247,9501
2248,815
2249,7937
2250,5162
2251,11587
2252,10217
2253,8162
2254,671
2255,1995
2256,4184
2257,14620
2258,11408
2259,8234
2260,2893
2261,9275
2262,12870
2263,9608
2264,4036
2265,2882
2266,16295
2267,6918
2268,4289
2269,14399
2270,14076
2271,5563
2272,13332
2273,10351
2274,4889
2275,14839
2276,1492
2277,7856
2278,12140
2279,12062
2280,4010
2281,17179
2282,10596
2283,6619
2284,12275
2285,10934
2286,45
2287,14037
2288,11482
2289,2881
2290,13974
2291,12241
2292,281
2293,4771
2294,13400
2295,17091
2296,17304
2297,3715
2298,16234
2299,10692
2300,10959
2301,16828
2302,16059
2303,8272
2304,12109
2305,11096
2306,6724
2307,2221
2308,10239
2309,10212
2310,7436
2311,8758
2312,17386
2313,15642
2314,13571
2315,9476
2316,6438
2317,3604
2318,14893
2319,3012
2320,13188
2321,2763
2322,4343
2323,14044
2324,5932
2325,5058
2326,5992
2327,9288
2328,9649
2329,11154
2330,16166
2331,7815
2332,2996
2333,3585
2334,16942
2335,6430
2336,13613
2337,12517
2338,9459
2339,7889
2340,14388
2341,10896
2342,8953
2343,11525
2344,9062
2345,11330
2346,7349
2347,14252
2348,14549
2349,1813
2350,10554
2351,17352
2352,15874
2353,11860
2354,15644
2355,7927
2356,12775
2357,4612
2358,7538
2359,3253
2360,4472
2361,6693
2362,7225
2363,17238
2364,12085
2365,6921
2366,13729
2367,7343
2368,7565
2369,8118
2370,12673
2371,17452
2372,4014
2373,14144
2374,1147
2375,1683
2376,6968
2377,16468
2378,13977
2379,12824
2380,8675
2381,15939
2382,15411
2383,4930
2384,15979
2385,1939
2386,13804
2387,1071
2388,16748
2389,4294
2390,10125
2391,14800
2392,15358
2393,9355
2394,438
2395,1252
2396,10330
2397,7071
2398,7936
2399,16402
2400,5175
2401,1323
2402,2536
2403,17256
2404,12204
2405,8216
2406,12440
2407,10795
2408,15947
2409,16383
2410,11259
2411,2469
2412,3636
2413,3499
2414,10402
2415,14112
2416,10643
2417,9943
2418,9137
2419,13822
2420,10771
2421,15266
2422,13988
2423,2817
2424,2344
2425,1133
2426,16184
2427,15159
2428,14520
2429,16732
2430,4301
2431,15781
2432,13255
2433,8921
2434,16102
2435,14889
2436,12927
2437,5839
2438,15022
2439,12621
2440,5035
2441,11594
2442,9323
2443,16619
2444,3609
2445,877
2446,9535
2447,2701
2448,16528
2449,8941
2450,6541
2451,15823
2452,1078
2453,15534
2454,3578
2455,14115
2456,7692
2457,8258
2458,13126
2459,17081
2460,7260
2461,10639
2462,9049
2463,769
2464,14094
2465,6672
2466,10134
2467,572
2468,14471
2469,12878
2470,9858
2471,16436
2472,11176
2473,338
2474,1035
2475,9896
2476,2411
2477,15309
2478,5378
2479,1464
2480,4349
2481,11517
2482,2781
2483,11283
2484,5082
2485,3244
2486,5026
2487,15084
2488,3081
2489,17176
2490,11997
2491,12301
2492,5621
2493,6182
2494,12295
2495,4255
2496,17054
2497,8762
2498,638
2499,7086
2500,15000
2501,1273
2502,6188
2503,12768
2504,4517
2505,9871
2506,11204
2507,7865
2508,4345
2509,14363
2510,8536
2511,2436
2512,5742
2513,8266
2514,7037
2515,1445
2516,14970
