,ÉfÅ[É^
347,1182
348,1322
349,269
350,1223
351,890
352,458
353,1341
354,1012
355,559
356,564
357,419
358,1186
359,747
360,215
361,1271
362,1210
363,1062
364,1333
365,884
366,1152
367,252
368,1422
369,864
370,711
371,844
372,1006
373,1414
374,976
375,46
376,225
377,758
378,347
379,1280
380,363
381,160
382,450
383,66
384,934
385,1032
386,1232
387,1276
388,730
389,732
390,850
391,1207
392,31
393,597
394,676
395,206
396,1216
397,780
398,142
399,248
400,1329
401,1029
402,143
403,1420
404,492
405,490
406,286
407,1204
408,6
409,1387
410,268
411,1295
412,560
413,205
414,177
415,555
416,722
417,773
418,674
419,897
420,796
421,212
422,196
423,1087
424,636
425,1030
426,1251
427,880
428,739
429,1425
430,54
431,609
432,381
433,801
434,1405
435,1036
436,814
437,58
438,161
439,599
440,696
441,945
442,1263
443,768
444,925
445,991
446,1146
447,684
448,859
449,189
450,390
451,532
452,701
453,313
454,235
455,1403
456,1217
457,1125
458,310
459,301
460,243
461,1039
462,414
463,1410
464,466
465,1108
466,116
467,1181
468,877
469,523
470,947
471,515
472,793
473,1135
474,734
475,75
476,64
477,1112
478,1399
479,380
480,141
481,488
482,93
483,743
484,611
485,1306
486,266
487,261
488,980
489,709
490,919
491,615
492,551
493,971
494,1285
495,818
496,1315
497,789
498,337
499,1122
500,1060
501,1199
502,1053
503,262
504,21
505,1138
506,481
507,193
508,727
509,1359
510,1054
511,1011
512,823
513,766
514,572
515,1133
516,428
517,669
518,1116
519,154
520,901
521,1050
522,1392
523,631
524,817
525,1038
526,879
527,339
528,733
529,480
530,389
531,305
532,1250
533,648
534,200
535,39
536,1396
537,107
538,561
539,836
540,133
541,421
542,603
543,1208
544,420
545,825
546,876
547,1177
548,453
549,1201
550,471
551,660
552,1434
553,608
554,1435
555,779
556,1245
557,644
558,464
559,981
560,493
561,1025
562,444
563,1404
564,1221
565,1275
566,88
567,178
568,230
569,883
570,546
571,699
572,449
573,672
574,905
575,1421
576,1024
577,868
578,318
579,534
580,399
581,941
582,1454
583,1284
584,1260
585,435
586,829
587,316
588,13
589,1176
590,353
591,307
592,765
593,1273
594,254
595,1167
596,159
597,650
598,182
599,892
600,1231
601,811
602,756
603,338
604,1082
605,72
606,712
607,395
608,1070
609,1298
610,858
611,1394
612,233
613,1393
614,484
615,1303
616,847
617,952
618,1052
619,309
620,377
621,632
622,827
623,929
624,300
625,323
626,162
627,503
628,1023
629,816
630,1244
631,1413
632,1377
633,425
634,156
635,373
636,1124
637,1157
638,707
639,365
640,214
641,1446
642,778
643,1117
644,974
645,1320
646,985
647,865
648,869
649,1229
650,982
651,113
652,1085
653,223
654,132
655,68
656,535
657,71
658,1129
659,354
660,541
661,652
662,1166
663,441
664,51
665,1287
666,249
667,332
668,1222
669,1055
670,1044
671,1110
672,239
673,1372
674,145
675,167
676,147
677,321
678,840
679,506
680,149
681,36
682,472
683,55
684,12
685,854
686,43
687,902
688,1262
689,221
690,809
691,1301
692,500
693,1103
694,37
695,979
696,1442
697,962
698,77
699,1169
700,340
701,1007
702,111
703,289
704,695
705,265
706,645
707,120
708,1183
709,1247
710,79
711,158
712,714
713,1311
714,1016
715,795
716,860
717,1257
718,326
719,179
720,1145
721,1431
722,598
723,129
724,327
725,568
726,792
727,951
728,1213
729,190
730,1047
731,511
732,191
733,731
734,604
735,404
736,1438
737,386
738,1437
739,122
740,799
741,886
742,1205
743,112
744,1072
745,101
746,1195
747,1120
748,607
749,372
750,16
751,700
752,29
753,1265
754,94
755,540
756,401
757,553
758,1264
759,157
760,429
761,180
762,1037
763,1004
764,1305
765,270
766,1340
767,654
768,1189
769,1316
770,1170
771,1328
772,1238
773,718
774,907
775,1400
776,17
777,1089
778,427
779,208
780,376
781,548
782,1141
783,810
784,617
785,330
786,378
787,800
788,642
789,1002
790,216
791,539
792,1235
793,320
794,1008
795,498
796,49
797,382
798,315
799,1278
800,1131
801,41
802,70
803,767
804,224
805,1000
806,1289
807,396
808,164
809,362
810,1348
811,956
812,236
813,256
814,808
815,487
816,1180
817,20
818,1282
819,694
820,940
821,434
822,97
823,1401
824,893
825,1386
826,170
827,594
828,706
829,290
830,1281
831,203
832,229
833,1310
834,409
835,335
836,1272
837,387
838,573
839,1335
840,757
841,719
842,1418
843,1373
844,342
845,633
846,556
847,578
848,665
849,518
850,1148
851,543
852,469
853,1347
854,357
855,973
856,69
857,415
858,592
859,1408
860,1338
861,922
862,352
863,530
864,1094
865,1134
866,955
867,1300
868,729
869,370
870,136
871,738
872,582
873,242
874,871
875,437
876,688
877,1427
878,486
879,11
880,927
881,1240
882,292
883,1212
884,949
885,474
886,813
887,245
888,995
889,134
890,1019
891,391
892,589
893,679
894,1027
895,1220
896,794
897,1331
898,1353
899,932
900,280
901,470
902,635
903,1343
904,264
905,1449
906,324
907,754
908,1267
909,1351
910,455
911,807
912,762
913,614
914,620
915,1209
916,784
917,1243
918,721
919,1365
920,131
921,587
922,1179
923,44
924,591
925,972
926,1156
927,462
928,227
929,98
930,527
931,1035
932,833
933,53
934,899
935,1350
936,34
937,255
938,566
939,1459
940,121
941,828
942,1286
943,600
944,1363
945,1102
946,797
947,152
948,1041
949,1059
950,271
951,838
952,804
953,508
954,406
955,830
956,861
957,1419
958,881
959,658
960,737
961,209
962,369
963,201
964,241
965,1234
966,197
967,82
968,275
969,878
970,1164
971,1001
972,1132
973,567
974,1155
975,1121
976,38
977,1444
978,1423
979,30
980,716
981,619
982,1092
983,782
984,1345
985,1292
986,581
987,183
988,276
989,618
990,638
991,1346
992,259
993,803
994,516
995,364
996,117
997,1190
998,1095
999,436
1000,798
1001,882
1002,48
1003,1354
1004,783
1005,1049
1006,900
1007,963
1008,456
1009,1246
1010,639
1011,1361
1012,410
1013,822
1014,1248
1015,1119
1016,1005
1017,1439
1018,497
1019,531
1020,1198
1021,1128
