,ÉfÅ[É^
309,2272
310,1483
311,3151
312,4209
313,4153
314,2752
315,1099
316,3017
317,419
318,2711
319,4157
320,4306
321,1372
322,1677
323,2778
324,4126
325,3743
326,756
327,1388
328,559
329,1485
330,4064
331,3864
332,2671
333,1524
334,584
335,1102
336,2294
337,4010
338,2970
339,1348
340,4000
341,1025
342,194
343,130
344,2560
345,3363
346,817
347,481
348,4096
349,2226
350,324
351,47
352,1907
353,1529
354,2324
355,3618
356,3905
357,2061
358,2389
359,2010
360,2102
361,2466
362,889
363,2122
364,3423
365,307
366,2584
367,2047
368,1504
369,1922
370,3387
371,2575
372,3737
373,3683
374,281
375,674
376,2212
377,620
378,675
379,4188
380,1971
381,753
382,2727
383,1548
384,4041
385,2016
386,2446
387,972
388,1523
389,1146
390,2463
391,1318
392,2541
393,3153
394,2663
395,2776
396,4166
397,2870
398,1050
399,3936
400,3531
401,4308
402,2871
403,2096
404,14
405,2574
406,704
407,2194
408,4196
409,2357
410,1812
411,3760
412,4265
413,718
414,1079
415,2757
416,2423
417,85
418,3190
419,4182
420,2267
421,3962
422,676
423,1064
424,4172
425,2053
426,3973
427,3271
428,437
429,626
430,576
431,2957
432,3765
433,610
434,2684
435,1486
436,1458
437,1959
438,877
439,4150
440,3662
441,1601
442,3325
443,2546
444,1552
445,1142
446,4352
447,3544
448,1455
449,3480
450,842
451,1363
452,1281
453,1083
454,1581
455,4065
456,2545
457,3420
458,1201
459,504
460,1419
461,1806
462,2956
463,3947
464,1053
465,3964
466,1310
467,1623
468,1108
469,1075
470,1211
471,1109
472,1156
473,1174
474,2302
475,1375
476,1238
477,1901
478,2670
479,3008
480,872
481,4257
482,1990
483,2091
484,510
485,305
486,3053
487,352
488,1993
489,1217
490,742
491,2501
492,4243
493,490
494,737
495,1866
496,228
497,2346
498,2394
499,3066
500,2571
501,2126
502,2215
503,1182
504,862
505,121
506,2602
507,1155
508,3491
509,1088
510,605
511,650
512,0
513,3713
514,2082
515,3170
516,3697
517,4260
518,3907
519,560
520,100
521,2824
522,2341
523,1967
524,980
525,4350
526,1081
527,4046
528,3124
529,652
530,2665
531,381
532,3878
533,1963
534,3026
535,3897
536,3667
537,499
538,1635
539,71
540,3568
541,1061
542,2431
543,1826
544,1646
545,3518
546,1280
547,2642
548,834
549,4318
550,2974
551,2440
552,1751
553,2286
554,1095
555,84
556,1551
557,3442
558,3780
559,3510
560,2076
561,4014
562,672
563,3395
564,4003
565,1584
566,3132
567,3884
568,3261
569,828
570,4066
571,267
572,2884
573,3914
574,3076
575,2796
576,562
577,849
578,4349
579,2472
580,4164
581,3750
582,3746
583,3787
584,1091
585,3457
586,2069
587,2261
588,3952
589,1226
590,1673
591,961
592,2821
593,3687
594,1902
595,4117
596,1005
597,2121
598,558
599,3764
600,68
601,2014
602,3590
603,1152
604,10
605,1124
606,125
607,2481
608,2397
609,728
610,73
611,1985
612,2967
613,1046
614,607
615,3579
616,2057
617,1890
618,4144
619,746
620,1184
621,3125
622,1444
623,3692
624,683
625,4057
626,1409
627,1254
628,3615
629,3346
630,4327
631,732
632,4165
633,2376
634,3160
635,628
636,3982
637,2669
638,249
639,3375
640,222
641,3049
642,1335
643,166
644,2518
645,2694
646,3709
647,3520
648,955
649,2083
650,1613
651,1872
652,4282
653,4104
654,2888
655,1964
656,3137
657,538
658,1980
659,1763
660,4390
661,1443
662,2148
663,329
664,3681
665,1588
666,29
667,1457
668,2813
669,784
670,2325
671,484
672,399
673,2932
674,3166
675,2646
676,76
677,426
678,2702
679,1293
680,2402
681,2189
682,2299
683,3686
684,2937
685,2740
686,1564
687,542
688,1034
689,2979
690,3485
691,3896
692,2354
693,1671
694,3747
695,3180
696,4155
697,1386
698,2092
699,3547
700,818
701,644
702,1589
703,1302
704,33
705,2802
706,242
707,3963
708,4193
709,3414
710,4345
711,1661
712,2009
713,3603
714,1798
715,1837
716,1190
717,3302
718,4224
719,1151
720,3837
721,160
722,1236
723,2142
724,463
725,2618
726,4234
727,2659
728,3638
729,1573
730,1071
731,3918
732,465
733,1935
734,2125
735,3020
736,1845
737,825
738,4331
739,2781
740,2627
741,1941
742,3841
743,811
744,1319
745,3078
746,2116
747,3578
748,3112
749,930
750,1086
751,3284
752,3297
753,2470
754,3270
755,3185
756,4283
757,1392
758,2687
759,4089
760,4037
761,436
762,1906
763,2991
764,3873
765,86
766,4060
767,3274
768,1206
769,2793
770,2449
771,251
772,3021
773,2894
774,3445
775,3301
776,2292
777,1817
778,3819
779,4371
780,3955
781,4124
782,2565
783,2787
784,4235
785,2961
786,2263
787,1471
788,958
789,2282
790,2672
791,1017
792,3698
793,3641
794,897
795,3260
796,2320
797,66
798,601
799,3440
800,3674
801,1955
802,3607
803,2736
804,2660
805,248
806,519
807,1275
808,950
809,4159
810,3426
811,3127
812,1757
813,2237
814,2489
815,3573
816,2955
817,1979
818,4123
819,2544
820,1063
821,1831
822,4311
823,1230
824,1750
825,3030
826,2036
827,3292
828,1720
829,3368
830,4280
831,3486
832,3803
833,118
834,2221
835,4042
836,319
837,868
838,1644
839,2829
840,1160
841,666
842,1329
843,3077
844,3721
845,2007
846,191
847,428
848,1058
849,1036
850,3474
851,3570
852,3511
853,823
854,3931
855,53
856,677
857,2986
858,3176
859,3019
860,2812
861,681
862,721
863,447
864,822
865,451
866,2564
867,3258
868,2109
869,19
870,340
871,3
872,1342
873,1746
874,3516
875,1972
876,2924
877,4132
878,2628
879,9
880,713
881,1221
882,220
883,2958
884,12
885,3865
886,4174
887,514
888,3130
889,633
890,3659
891,4328
892,3694
893,4370
894,4369
895,2001
896,3348
897,764
898,2607
899,805
900,3656
901,2504
902,1781
903,3075
904,1277
905,1883
906,801
907,382
908,1429
909,1530
910,1368
911,2300
912,1851
913,1450
914,2410
915,456
916,1705
917,3540
918,1984
919,3583
920,182
921,2554
922,3083
923,1887
924,2363
925,4030
926,275
927,3757
928,2567
929,2799
930,1304
931,4348
932,1395
933,3436
934,871
935,634
936,1706
937,2144
938,187
939,548
940,3181
941,4105
942,2811
943,2190
944,3554
945,78
946,3957
947,829
948,530
949,1177
950,3310
951,3487
952,1357
953,265
954,4080
955,1316
956,1877
957,3586
958,7
959,2767
960,3479
961,3140
962,802
963,2171
964,1775
965,3460
966,1857
967,1930
968,3719
969,3007
970,3625
971,856
972,1539
973,3900
974,3054
975,1356
976,4338
977,3229
978,1441
979,1823
980,3653
981,686
982,2558
983,2281
984,3177
985,4190
986,1413
987,2038
988,2024
989,2161
990,398
991,2177
992,3773
993,1982
994,1478
995,3909
996,2182
997,1011
998,2525
999,4176
1000,3272
1001,847
1002,1892
1003,4071
1004,4272
1005,2764
1006,1633
1007,1816
1008,1506
1009,15
1010,3821
1011,2724
1012,2907
1013,2895
1014,2113
1015,4021
1016,3106
1017,2715
1018,2917
1019,2835
1020,1783
1021,2342
1022,2436
1023,4247
1024,1560
1025,3027
1026,1430
1027,2705
1028,539
1029,653
1030,1076
1031,3454
1032,96
1033,2854
1034,280
1035,2475
1036,2933
1037,3286
1038,2353
1039,2064
1040,46
1041,3740
1042,3815
1043,1742
1044,2959
1045,773
1046,2613
1047,3968
1048,3074
1049,533
1050,3266
1051,3178
1052,4325
1053,4218
1054,1465
1055,2726
1056,3639
1057,2973
1058,2977
1059,2459
1060,2837
1061,390
1062,1500
1063,2298
1064,988
1065,865
1066,1905
1067,1777
1068,475
1069,882
1070,2535
1071,1462
1072,3071
1073,2201
1074,2569
1075,3724
1076,2654
1077,357
1078,3751
1079,1765
1080,2572
1081,2089
1082,2222
1083,2106
1084,2611
1085,1893
1086,2196
1087,3532
1088,2561
1089,2645
1090,1718
1091,2483
1092,2877
1093,4151
1094,3648
1095,4376
1096,2900
1097,4377
1098,1943
1099,3369
1100,2581
1101,1340
1102,4273
1103,1739
1104,4112
1105,2680
1106,2717
1107,4091
1108,837
1109,2712
1110,4199
1111,2020
1112,1144
1113,2005
1114,2998
1115,3630
1116,1289
1117,2508
1118,1565
1119,2231
1120,1580
1121,1447
1122,3752
1123,1185
1124,2926
1125,1100
1126,1266
1127,4145
1128,3309
1129,2859
1130,2988
1131,1487
1132,2080
1133,1330
1134,4149
1135,3254
1136,69
1137,3256
1138,3831
1139,2075
1140,3557
1141,2625
1142,4075
1143,411
1144,580
1145,1139
1146,2045
1147,3248
1148,3808
1149,693
1150,163
1151,3556
1152,1911
1153,2993
1154,3358
1155,3463
1156,984
1157,3930
1158,873
1159,783
1160,3031
1161,106
1162,4062
1163,55
1164,3925
1165,41
1166,3352
1167,2412
1168,2634
1169,479
1170,2512
1171,1073
1172,3843
1173,1179
1174,2455
1175,4233
1176,1469
1177,3314
1178,126
1179,3244
1180,1077
1181,164
1182,1186
1183,2029
1184,678
1185,2785
1186,1727
1187,1158
1188,2115
1189,1836
1190,1208
1191,2198
1192,715
1193,3863
1194,4022
1195,1921
1196,77
1197,3685
1198,3852
1199,57
1200,1127
1201,831
1202,2635
1203,979
1204,2619
1205,2290
1206,3469
1207,506
1208,867
1209,201
1210,2098
1211,3742
1212,2395
1213,1999
1214,2901
1215,3034
1216,724
1217,3382
1218,2334
1219,3390
1220,488
1221,2063
1222,3564
1223,1686
1224,3427
1225,2048
1226,2839
1227,3144
1228,3147
1229,1684
1230,3492
1231,940
1232,1622
1233,1049
1234,1364
1235,4083
1236,443
1237,1802
1238,3018
1239,1113
1240,1047
1241,3589
1242,2366
1243,192
1244,2062
1245,2655
1246,1313
1247,4108
1248,1891
1249,564
1250,2775
1251,37
1252,2675
1253,695
1254,2925
1255,1918
1256,2434
1257,4335
1258,954
1259,2427
1260,4073
1261,1577
1262,304
1263,3275
1264,64
1265,384
1266,2051
1267,4230
1268,1960
1269,1094
1270,233
1271,1096
1272,702
1273,323
1274,1870
1275,3245
1276,2843
1277,3720
1278,1351
1279,1451
1280,3287
1281,1207
1282,4274
1283,1106
1284,1583
1285,94
1286,4384
1287,3791
1288,260
1289,2163
1290,4094
1291,136
1292,2582
1293,790
1294,423
1295,2134
1296,1986
1297,3339
1298,3608
1299,2596
1300,863
1301,711
1302,4085
1303,2486
1304,1241
1305,2617
1306,3970
1307,3411
1308,2315
1309,389
1310,924
1311,1599
1312,3869
1313,1227
1314,1237
1315,2218
1316,1636
1317,1218
1318,3565
1319,261
1320,1271
1321,2606
1322,4187
1323,3240
1324,1105
1325,3789
1326,2283
1327,424
1328,973
1329,2875
1330,663
1331,4238
1332,3259
1333,3635
1334,2923
1335,2131
1336,1762
1337,1543
1338,1919
1339,149
1340,3117
1341,800
1342,11
1343,3484
1344,1897
1345,1723
1346,1604
1347,3798
1348,3862
1349,369
1350,2570
1351,496
1352,3755
1353,1540
1354,3038
1355,529
1356,2058
1357,1621
1358,4099
1359,3527
1360,2594
1361,4293
1362,2758
1363,1412
1364,1950
1365,3779
1366,2968
1367,2230
1368,1365
1369,290
1370,391
1371,2982
1372,3085
1373,2987
1374,2762
1375,101
1376,244
1377,833
1378,4090
1379,2751
1380,3121
1381,2542
1382,3069
1383,3242
1384,1940
1385,2093
1386,2953
1387,409
1388,2207
1389,1679
1390,2701
1391,3998
1392,159
1393,640
1394,4313
1395,3477
1396,1996
1397,4373
1398,3421
1399,1844
1400,1269
1401,4389
1402,648
1403,38
1404,408
1405,1884
1406,216
1407,1916
1408,454
1409,1479
1410,3064
1411,157
1412,2364
1413,3680
1414,1325
1415,587
1416,3895
1417,3204
1418,3796
1419,2050
1420,4381
1421,2429
1422,1411
1423,91
1424,379
1425,1323
1426,3397
1427,3560
1428,2529
1429,4059
1430,590
1431,4097
1432,1875
1433,3251
1434,3731
1435,3332
1436,449
1437,941
1438,2788
1439,2903
1440,2268
1441,427
1442,592
1443,2855
1444,113
1445,1835
1446,3704
1447,1187
1448,4034
1449,2330
1450,2213
1451,3651
1452,1896
1453,726
1454,2301
1455,1724
1456,316
1457,2465
1458,2370
1459,3739
1460,3366
1461,4026
1462,995
1463,2344
1464,4382
1465,3347
1466,2657
1467,3867
1468,3628
1469,1995
1470,3093
1471,3958
1472,2478
1473,3335
1474,491
1475,464
1476,3230
1477,2731
1478,2340
1479,603
1480,1597
1481,2329
1482,3816
1483,322
1484,2165
1485,518
1486,1725
1487,3915
1488,4163
1489,2766
1490,3569
1491,566
1492,2266
1493,3123
1494,3191
1495,2369
1496,2358
1497,2984
1498,3523
1499,710
1500,3822
1501,4299
1502,3688
1503,661
1504,4232
1505,1407
1506,3969
1507,2689
1508,3580
1509,1789
1510,3585
1511,1537
1512,1389
1513,1607
1514,2707
1515,235
1516,2524
1517,3632
1518,2683
1519,1178
1520,2563
1521,1130
1522,1657
1523,772
1524,467
1525,1442
1526,3985
1527,353
1528,1988
1529,3169
1530,2322
1531,1733
1532,4007
1533,2180
1534,3870
1535,2994
1536,4343
1537,1582
1538,1544
1539,148
1540,2873
1541,2516
1542,928
1543,2425
1544,1284
1545,2386
1546,2253
1547,1305
1548,3631
1549,1730
1550,986
1551,4053
1552,2784
1553,2086
1554,3602
1555,1952
1556,1924
1557,6
1558,2304
1559,172
1560,3679
1561,214
1562,3708
1563,1782
1564,1805
1565,480
1566,3065
1567,35
1568,2216
1569,1376
1570,1149
1571,2833
1572,3887
1573,3782
1574,3050
1575,430
1576,4246
1577,970
1578,1898
1579,434
1580,996
1581,2068
1582,3637
1583,3552
1584,252
1585,2265
1586,2885
1587,537
1588,3367
1589,3464
1590,1747
1591,1090
1592,3524
1593,3320
1594,1215
1595,2892
1596,421
1597,2019
1598,2929
1599,4121
1600,1085
1601,2639
1602,1508
1603,2867
1604,90
1605,2914
1606,2722
1607,3099
1608,606
1609,4355
1610,1736
1611,2930
1612,1481
1613,2770
1614,3188
1615,3377
1616,4140
1617,2220
1618,3393
1619,787
1620,3593
1621,3273
1622,1476
1623,3362
1624,2653
1625,2457
1626,3888
1627,1956
1628,4180
1629,2409
1630,1728
1631,696
1632,289
1633,3142
1634,629
1635,2157
1636,618
1637,1645
1638,3922
1639,2152
1640,932
1641,93
1642,505
1643,957
1644,600
1645,883
1646,13
1647,1030
1648,3323
1649,2156
1650,338
1651,3966
1652,471
1653,325
1654,3748
1655,2311
1656,1928
1657,2167
1658,2556
1659,175
1660,4330
1661,1312
1662,245
1663,3088
1664,283
1665,3811
1666,1309
1667,807
1668,2721
1669,2704
1670,3446
1671,3611
1672,3769
1673,2745
1674,4386
1675,1107
1676,2941
1677,964
1678,440
1679,3669
1680,291
1681,3530
1682,3818
1683,88
1684,2251
1685,4231
1686,1767
1687,2820
1688,450
1689,418
1690,119
1691,4359
1692,2439
1693,2510
1694,2538
1695,1513
1696,1546
1697,2269
1698,1819
1699,3399
1700,2493
1701,1709
1702,243
1703,274
1704,879
1705,2450
1706,2898
1707,3386
1708,1534
1709,3783
1710,4100
1711,3665
1712,1361
1713,820
1714,3465
1715,645
1716,3951
1717,2620
1718,1267
1719,639
1720,3684
1721,2153
1722,486
1723,196
1724,4098
1725,2236
1726,1283
1727,596
1728,526
1729,814
1730,2405
1731,1772
1732,2365
1733,1659
1734,97
1735,2841
1736,3850
1737,2191
1738,4134
1739,3340
1740,3921
1741,3359
1742,4320
1743,3084
1744,3234
1745,2202
1746,2882
1747,767
1748,268
1749,345
1750,2138
1751,1463
1752,2808
1753,429
1754,730
1755,1627
1756,4033
1757,2623
1758,885
1759,1118
1760,1493
1761,3904
1762,3107
1763,532
1764,4240
1765,3434
1766,3933
1767,48
1768,1612
1769,2199
1770,3771
1771,1570
1772,2816
1773,4070
1774,3886
1775,4279
1776,1527
1777,1533
1778,3546
1779,3279
1780,1933
1781,921
1782,2779
1783,3165
1784,3450
1785,3043
1786,3999
1787,2280
1788,50
1789,2760
1790,4170
1791,1585
1792,1696
1793,3217
1794,1459
1795,3784
1796,2641
1797,3654
1798,2139
1799,1602
1800,3718
1801,3062
1802,765
1803,1821
1804,1944
1805,857
1806,2095
1807,766
1808,452
1809,470
1810,1931
1811,276
1812,4213
1813,2897
1814,3208
1815,377
1816,344
1817,3040
1818,959
1819,546
1820,2587
1821,1115
1822,3179
1823,2351
1824,328
1825,4004
1826,2879
1827,3220
1828,1223
1829,2135
1830,667
1831,1886
1832,502
1833,3642
1834,2187
1835,1484
1836,2503
1837,1505
1838,1682
1839,861
1840,1013
1841,4229
1842,631
1843,21
1844,1033
1845,2609
1846,1841
1847,176
1848,701
1849,282
1850,3785
1851,1366
1852,2166
1853,1336
1854,236
1855,1153
1856,3203
1857,1423
1858,777
1859,2245
1860,3749
1861,612
1862,2532
1863,4036
1864,1697
1865,2477
1866,1400
1867,1957
1868,4252
1869,3658
1870,4103
1871,554
1872,3725
1873,2983
1874,1418
1875,3354
1876,2418
1877,4220
1878,1654
1879,1904
1880,3723
1881,4290
1882,4239
1883,3772
1884,1989
1885,938
1886,619
1887,2952
1888,594
1889,923
1890,1846
1891,3788
1892,808
1893,2094
1894,2940
1895,3146
1896,3057
1897,4219
1898,1557
1899,673
1900,67
1901,2033
1902,2604
1903,1120
1904,1520
1905,1339
1906,2846
1907,3728
1908,4043
1909,816
1910,1001
1911,832
1912,129
1913,2473
1914,2464
1915,1474
1916,1134
1917,1731
1918,1710
1919,2847
1920,317
1921,507
1922,4288
1923,3473
1924,3048
1925,2616
1926,1512
1927,3545
1928,912
1929,1433
1930,1360
1931,414
1932,2454
1933,1202
1934,3061
1935,4141
1936,2031
1937,878
1938,1880
1939,2270
1940,2380
1941,1854
1942,117
1943,3024
1944,4378
1945,638
1946,3252
1947,3729
1948,3401
1949,224
1950,1341
1951,3536
1952,158
1953,4296
1954,1020
1955,3344
1956,2899
1957,2777
1958,2441
1959,727
1960,4032
1961,3148
1962,4137
1963,2428
1964,2090
1965,684
1966,217
1967,2183
1968,2928
1969,4295
1970,3535
1971,225
1972,848
1973,3501
1974,2314
1975,1885
1976,310
1977,1098
1978,3011
1979,2388
1980,171
1981,1667
1982,3856
1983,2407
1984,1161
1985,3104
1986,3620
1987,1
1988,953
1989,1410
1990,2319
1991,309
1992,435
1993,3448
1994,221
1995,3996
1996,288
1997,815
1998,2271
1999,461
2000,2851
2001,489
2002,3022
2003,2942
2004,2723
2005,2078
2006,2806
2007,165
2008,2360
2009,1393
2010,1292
2011,4334
2012,2081
2013,4216
2014,2622
2015,2345
2016,948
2017,142
2018,2178
2019,3237
2020,2497
2021,1415
2022,2028
2023,3809
2024,3126
2025,2335
2026,156
2027,1799
2028,255
2029,3233
2030,3283
2031,4177
2032,2012
2033,1133
2034,294
2035,1004
2036,1131
2037,3497
2038,3577
2039,903
2040,3663
2041,3898
2042,4061
2043,492
2044,4204
2045,2783
2046,2480
2047,826
2048,1401
2049,1032
2050,362
2051,1167
2052,2055
2053,1939
2054,840
2055,1784
2056,2368
2057,2549
2058,111
2059,3192
2060,4205
2061,4353
2062,591
2063,3975
2064,2111
2065,1603
2066,1610
2067,3312
2068,2123
2069,1538
2070,839
2071,3793
2072,1048
2073,1125
2074,116
2075,1196
2076,2347
2077,3496
2078,2555
2079,3388
2080,1788
2081,1828
2082,547
2083,2391
2084,1626
2085,900
2086,4210
2087,1439
2088,341
2089,2150
2090,2337
2091,905
2092,1173
2093,2100
2094,3143
2095,4136
2096,1287
2097,891
2098,1628
2099,1793
2100,2866
2101,1012
2102,985
2103,4055
2104,4038
2105,1630
2106,1387
2107,2685
2108,4109
2109,3866
2110,3877
2111,1273
2112,3548
2113,705
2114,3829
2115,115
2116,133
2117,420
2118,2041
2119,3235
2120,4002
2121,858
2122,4367
2123,371
2124,1350
2125,3353
2126,1593
2127,1080
2128,2803
2129,199
2130,4162
2131,2852
2132,892
2133,207
2134,1882
2135,830
2136,413
2137,234
2138,917
2139,2037
2140,3405
2141,2971
2142,219
2143,3341
2144,58
2145,3954
2146,3847
2147,2490
2148,3990
2149,2579
2150,4011
2151,3817
2152,1563
2153,2015
2154,1234
2155,259
2156,2585
2157,2834
2158,585
2159,895
2160,1425
2161,4008
2162,1741
2163,3418
2164,1397
2165,2445
2166,2392
2167,257
2168,3660
2169,1157
2170,4292
2171,2492
2172,3122
2173,2755
2174,3290
2175,2039
2176,3562
2177,851
2178,1688
2179,80
2180,3355
2181,1141
2182,44
2183,1578
2184,1210
2185,2170
2186,3265
2187,755
2188,3105
2189,1926
2190,1279
2191,796
2192,2211
2193,1405
2194,2695
2195,4322
2196,453
2197,3804
2198,1670
2199,855
2200,1307
2201,4069
2202,3225
2203,3722
2204,3394
2205,438
2206,122
2207,2159
2208,3596
2209,1260
2210,3983
2211,1374
2212,4304
2213,4178
2214,2022
2215,1456
2216,401
2217,1154
2218,3928
2219,320
2220,3035
2221,1220
2222,3943
2223,1715
2224,525
2225,478
2226,1925
2227,2922
2228,1820
2229,962
2230,625
2231,2743
2232,1571
2233,2234
2234,517
2235,3950
2236,2730
2237,2023
2238,2185
2239,476
2240,854
2241,2260
2242,32
2243,1547
2244,913
2245,2242
2246,4200
2247,1414
2248,3634
2249,4110
2250,2552
2251,1258
2252,1213
2253,1367
2254,132
2255,3400
2256,3452
2257,2817
2258,951
2259,335
2260,3055
2261,3119
2262,361
2263,2633
2264,925
2265,555
2266,3152
2267,4303
2268,3183
2269,4040
2270,3326
2271,918
2272,2417
2273,4005
2274,2526
2275,2742
2276,1617
2277,1978
2278,1003
2279,1255
2280,1008
2281,1121
2282,1445
2283,3517
2284,604
2285,3331
2286,4122
2287,1704
2288,3824
2289,791
2290,2128
2291,733
2292,1914
2293,2158
2294,4049
2295,1662
2296,442
2297,2528
2298,3224
2299,4253
2300,3994
2301,2362
2302,579
2303,3380
2304,911
2305,2129
2306,262
2307,4127
2308,3612
2309,2143
2310,2339
2311,3851
2312,3187
2313,2146
2314,2018
2315,3676
2316,2573
2317,3059
2318,4184
2319,2962
2320,1764
2321,2214
2322,4095
2323,2890
2324,60
2325,394
2326,2110
2327,3156
2328,3871
2329,1716
2330,292
2331,1639
2332,3468
2333,1713
2334,3000
2335,1702
2336,3609
2337,493
2338,3210
2339,1353
2340,2608
2341,609
2342,2400
2343,781
2344,4192
2345,3566
2346,3092
2347,2610
2348,1966
2349,3836
2350,1609
2351,4364
2352,2132
2353,935
2354,1792
2355,3028
2356,2710
2357,3762
2358,1002
2359,3670
2360,4307
2361,4346
2362,1029
2363,3911
2364,3458
2365,2800
2366,4380
2367,886
2368,642
2369,2415
2370,3984
2371,2491
2372,1690
2373,908
2374,498
2375,180
2376,3820
2377,3701
2378,2868
2379,4093
2380,2842
2381,299
2382,3006
2383,3979
2384,1440
2385,3046
2386,3502
2387,3263
2388,3372
2389,2499
2390,1849
2391,1431
2392,3459
2393,994
2394,3799
2395,474
2396,3095
2397,2356
2398,2505
2399,853
2400,22
2401,42
2402,3828
2403,2939
2404,2006
2405,3116
2406,575
2407,535
2408,4111
2409,3526
2410,3493
2411,4268
2412,1434
2413,2447
2414,4358
2415,1549
2416,2382
2417,1992
2418,3778
2419,946
2420,358
2421,346
2422,3349
2423,3003
2424,198
2425,2460
2426,54
2427,1864
2428,3023
2429,1680
2430,287
2431,2500
2432,2462
2433,2487
2434,3250
2435,2874
2436,3196
2437,2919
2438,636
2439,2274
2440,1062
2441,2807
2442,3703
2443,4365
2444,599
2445,1778
2446,2401
2447,2828
2448,1881
2449,1421
2450,3231
2451,1055
2452,792
2453,531
2454,536
2455,3327
2456,513
2457,522
2458,253
2459,326
2460,3114
2461,3488
2462,4258
2463,20
2464,2474
2465,3232
2466,3767
2467,2827
2468,2519
2469,2832
2470,3461
2471,1962
2472,1553
2473,780
2474,1171
2475,2876
2476,387
2477,112
2478,2181
2479,2326
2480,2643
2481,890
2482,1092
2483,3228
2484,1703
2485,1814
2486,3214
2487,4081
2488,2893
2489,2750
2490,278
2491,578
2492,1317
2493,3001
2494,1567
2495,3082
2496,4249
2497,1246
2498,3267
2499,4120
2500,2978
2501,355
2502,295
2503,2773
2504,4264
2505,120
2506,4228
2507,622
2508,2522
2509,1865
2510,3305
2511,2605
2512,141
2513,3213
2514,1554
2515,2822
2516,3812
2517,1545
2518,1675
2519,3476
2520,1855
2521,114
2522,3538
2523,1586
2524,3995
2525,4207
2526,485
2527,105
2528,1840
2529,2756
2530,2295
2531,4130
2532,2034
2533,2002
2534,4006
2535,2233
2536,4286
2537,3712
2538,846
2539,2343
2540,3172
2541,2451
2542,1110
2543,1656
2544,2511
2545,2589
2546,1605
2547,4072
2548,1070
2549,3255
2550,1934
2551,1278
2552,2066
2553,1961
2554,1624
2555,2288
2556,1394
2557,3736
2558,2408
2559,657
2560,1398
2561,3559
2562,4023
2563,1572
2564,4294
2565,460
2566,1261
2567,509
2568,3903
2569,2336
2570,3482
2571,1377
2572,1038
2573,3643
2574,508
2575,4266
2576,2145
2577,2420
2578,17
2579,1297
2580,565
2581,2966
2582,5
2583,1528
2584,2155
2585,2000
2586,2638
2587,1822
2588,2913
2589,1022
2590,4289
2591,4269
2592,1518
