óÒ1,ójì˙,äOãCâ∑ìx,ó‚î}â∑ìx,â^ì]éûä‘,ìdóÕè¡îÔó ,êœéZó‚ñ[î\óÕ,é∫ì‡ã@â“ì≠ë‰êî,é∫ì‡ã@â“ì≠ó¶
2022-07-16 13:00:00,5,23,7.5,60,1.4,6.8,2,1.0
2022-07-16 14:00:00,5,23,7.4,60,1.4,7.1,2,1.0
2022-07-16 15:00:00,5,24,6.7,60,1.9,7.9,2,1.0
2022-07-16 16:00:00,5,25,8.5,60,1.3,6.3,2,1.0
2022-07-16 17:00:00,5,24,8.6,60,1.3,6.3,2,1.0
2022-07-16 18:00:00,5,24,6.1,54,1.4,6.2,2,1.0
2022-07-16 19:00:00,5,23,7.6,60,1.5,7.3,2,1.0
2022-07-16 20:00:00,5,23,8.1,15,0.4,2.1,2,1.0
2022-07-16 21:00:00,5,23,7.1,39,1.4,7.4,2,1.0
2022-07-17 08:00:00,6,24,7.2,43,1.5,7.5,2,1.0
2022-07-17 09:00:00,6,27,7.1,35,1.4,5.5,2,1.0
2022-07-17 10:00:00,6,29,8.3,41,1.0,4.6,2,1.0
2022-07-17 11:00:00,6,29,5.9,30,0.9,3.6,2,1.0
2022-07-17 12:00:00,6,30,6.5,60,1.9,7.3,2,1.0
2022-07-17 13:00:00,6,30,6.8,60,1.8,7.0,2,1.0
2022-07-17 14:00:00,6,30,5.8,60,2.0,7.3,2,1.0
2022-07-17 15:00:00,6,30,6.8,60,1.9,7.0,2,1.0
2022-07-17 16:00:00,6,30,6.9,60,1.8,7.2,2,1.0
2022-07-17 17:00:00,6,29,6.8,60,2.5,9.7,2,1.0
2022-07-17 18:00:00,6,29,6.5,46,2.3,8.3,2,1.0
2022-07-17 19:00:00,6,28,6.7,60,3.0,11.3,2,1.0
2022-07-17 20:00:00,6,27,5.4,14,0.3,1.3,2,1.0
2022-07-17 21:00:00,6,27,7.5,60,1.8,8.1,2,1.0
2022-07-17 23:00:00,6,25,6.1,45,2.4,9.5,2,1.0
2022-07-18 00:00:00,0,24,8.3,11,0.3,1.4,2,1.0
2022-07-18 09:00:00,0,29,5.9,35,2.1,8.0,2,1.0
2022-07-18 10:00:00,0,30,6.1,22,0.7,2.3,2,1.0
2022-07-18 11:00:00,0,32,6.9,27,1.0,3.9,2,1.0
2022-07-18 12:00:00,0,33,6.4,44,2.0,7.3,2,1.0
2022-07-18 13:00:00,0,32,6.0,24,0.9,2.9,2,1.0
2022-07-18 14:00:00,0,33,5.5,43,1.9,6.1,2,1.0
2022-07-18 15:00:00,0,33,6.6,60,2.5,8.0,2,1.0
2022-07-18 16:00:00,0,32,5.0,29,0.9,3.1,2,1.0
2022-07-18 17:00:00,0,31,6.4,52,1.7,6.3,2,1.0
2022-07-18 18:00:00,0,30,7.6,25,1.4,5.1,2,1.0
2022-07-18 19:00:00,0,30,6.8,60,3.6,12.5,2,1.0
2022-07-18 21:00:00,0,28,9.6,60,2.0,10.2,2,1.0
2022-07-18 22:00:00,0,29,6.3,43,2.5,9.1,2,1.0
2022-07-18 23:00:00,0,29,6.4,60,3.7,13.5,2,1.0
2022-07-19 00:00:00,1,29,5.4,60,4.1,14.3,2,1.0
2022-07-19 01:00:00,1,28,5.1,8,0.5,1.9,2,1.0
2022-07-19 09:00:00,1,29,5.8,42,1.6,6.3,2,1.0
2022-07-19 10:00:00,1,31,6.4,30,1.1,4.2,2,1.0
2022-07-19 11:00:00,1,29,6.0,24,0.9,3.3,2,1.0
2022-07-19 12:00:00,1,30,6.8,29,1.1,4.7,2,1.0
2022-07-19 13:00:00,1,30,4.7,60,3.5,13.2,2,1.0
2022-07-19 14:00:00,1,29,5.6,60,2.5,9.3,2,1.0
2022-07-19 15:00:00,1,28,6.3,31,1.3,5.2,2,1.0
2022-07-19 17:00:00,1,26,4.8,31,1.0,4.1,2,1.0
2022-07-19 18:00:00,1,26,5.3,38,1.3,5.4,2,1.0
2022-07-19 19:00:00,1,26,6.2,60,2.1,9.3,2,1.0
2022-07-20 08:00:00,2,32,6.9,10,0.4,1.4,2,1.0
2022-07-20 09:00:00,2,32,6.8,17,0.5,2.2,2,1.0
2022-07-20 10:00:00,2,34,6.7,44,2.0,6.9,2,1.0
2022-07-20 11:00:00,2,34,5.5,53,1.9,5.6,2,1.0
2022-07-20 12:00:00,2,33,7.2,29,1.4,5.3,2,1.0
2022-07-20 13:00:00,2,35,5.6,42,2.0,6.1,2,1.0
2022-07-20 14:00:00,2,34,6.3,32,1.3,4.1,2,1.0
2022-07-20 15:00:00,2,33,4.8,42,1.7,5.2,2,1.0
2022-07-20 16:00:00,2,33,5.2,38,2.0,5.9,2,1.0
2022-07-20 17:00:00,2,32,6.1,35,1.2,4.0,2,1.0
2022-07-20 18:00:00,2,32,8.6,16,0.8,2.8,2,1.0
2022-07-20 19:00:00,2,32,10.3,41,1.5,5.7,2,1.0
2022-07-20 22:00:00,2,29,5.4,36,2.4,8.2,2,1.0
2022-07-20 23:00:00,2,29,6.0,60,3.1,10.7,2,1.0
2022-07-21 00:00:00,3,28,7.5,13,0.4,1.6,2,1.0
2022-07-21 08:00:00,3,28,5.0,31,0.8,2.7,2,1.0
2022-07-21 09:00:00,3,29,5.1,37,1.2,4.1,2,1.0
2022-07-21 10:00:00,3,31,5.4,29,1.0,3.9,2,1.0
2022-07-21 11:00:00,3,32,6.3,23,0.8,3.1,2,1.0
2022-07-21 12:00:00,3,32,6.3,38,1.5,5.0,2,1.0
2022-07-21 13:00:00,3,32,5.6,27,1.0,3.2,2,1.0
2022-07-21 14:00:00,3,33,6.6,37,1.6,5.4,2,1.0
2022-07-21 15:00:00,3,32,5.2,32,1.1,3.8,2,1.0
2022-07-21 16:00:00,3,30,5.6,30,1.0,3.7,2,1.0
2022-07-21 17:00:00,3,29,7.6,24,0.7,3.0,2,1.0
2022-07-21 18:00:00,3,28,6.2,47,3.1,11.7,2,1.0
2022-07-21 19:00:00,3,27,10.2,60,2.1,10.0,2,1.0
2022-07-21 20:00:00,3,28,5.1,48,2.7,10.0,2,1.0
2022-07-21 21:00:00,3,28,4.8,60,4.1,14.3,2,1.0
2022-07-21 22:00:00,3,27,6.6,28,0.7,3.0,2,1.0
2022-07-21 23:00:00,3,27,7.9,60,1.8,8.1,2,1.0
2022-07-22 00:00:00,4,27,6.6,60,1.9,8.4,2,1.0
2022-07-22 01:00:00,4,26,6.7,12,0.4,1.7,2,1.0
2022-07-22 13:00:00,4,33,6.6,22,0.7,2.1,2,1.0
2022-07-22 14:00:00,4,33,6.6,25,0.8,2.7,2,1.0
2022-07-22 15:00:00,4,32,5.0,26,1.2,3.4,2,1.0
2022-07-22 16:00:00,4,33,5.4,25,0.9,2.8,2,1.0
2022-07-22 17:00:00,4,32,6.3,25,0.7,2.1,2,1.0
2022-07-22 18:00:00,4,30,7.2,46,1.7,6.6,2,1.0
2022-07-22 19:00:00,4,30,7.0,60,2.5,9.7,2,1.0
2022-07-22 21:00:00,4,28,6.6,30,0.9,3.8,2,1.0
2022-07-23 08:00:00,5,30,10.7,10,0.4,1.6,2,1.0
2022-07-23 09:00:00,5,32,3.5,60,4.5,14.7,2,1.0
2022-07-23 10:00:00,5,33,5.2,60,2.6,8.6,2,1.0
2022-07-23 11:00:00,5,36,4.2,60,4.0,12.5,2,1.0
2022-07-23 12:00:00,5,36,4.6,60,3.6,11.2,2,1.0
2022-07-23 13:00:00,5,35,5.1,60,3.1,9.0,2,1.0
2022-07-23 14:00:00,5,35,4.6,60,3.6,11.3,2,1.0
2022-07-23 15:00:00,5,34,6.6,60,2.7,8.7,2,1.0
2022-07-23 16:00:00,5,34,6.0,60,3.5,11.6,2,1.0
2022-07-23 17:00:00,5,32,6.8,60,2.5,8.9,2,1.0
2022-07-23 18:00:00,5,30,6.2,56,3.1,10.6,2,1.0
2022-07-23 19:00:00,5,30,6.4,60,3.6,12.4,2,1.0
2022-07-23 20:00:00,5,29,5.2,33,1.0,3.9,2,1.0
2022-07-23 21:00:00,5,29,7.5,60,1.8,7.6,2,1.0
2022-07-23 23:00:00,5,29,8.5,14,0.6,2.3,2,1.0
2022-07-24 08:00:00,6,30,6.2,48,2.9,11.4,2,1.0
2022-07-24 09:00:00,6,31,4.7,60,4.3,14.8,2,1.0
2022-07-24 10:00:00,6,33,5.9,60,3.6,12.8,2,1.0
2022-07-24 11:00:00,6,34,5.0,60,3.7,13.1,2,1.0
2022-07-24 12:00:00,6,35,5.7,60,3.5,12.4,2,1.0
2022-07-24 13:00:00,6,35,7.0,60,3.4,12.1,2,1.0
2022-07-24 14:00:00,6,35,3.2,60,5.8,16.8,2,1.0
2022-07-24 15:00:00,6,34,7.3,60,3.4,13.0,2,1.0
2022-07-24 16:00:00,6,33,6.6,60,3.7,13.3,2,1.0
2022-07-24 17:00:00,6,31,6.8,60,3.5,13.3,2,1.0
2022-07-24 18:00:00,6,30,5.9,54,3.1,10.7,2,1.0
2022-07-24 19:00:00,6,29,5.6,60,3.8,13.0,2,1.0
2022-07-24 20:00:00,6,29,6.0,50,2.3,8.9,2,1.0
2022-07-24 21:00:00,6,28,9.0,60,2.1,10.5,2,1.0
2022-07-24 22:00:00,6,27,5.9,37,1.0,4.2,2,1.0
2022-07-24 23:00:00,6,27,7.4,16,0.5,2.0,2,1.0
2022-07-25 07:00:00,0,29,7.7,33,1.3,5.2,2,1.0
2022-07-25 08:00:00,0,31,6.5,41,1.3,4.8,2,1.0
2022-07-25 09:00:00,0,33,6.1,54,2.0,6.4,2,1.0
2022-07-25 10:00:00,0,34,7.0,37,1.5,4.9,2,1.0
2022-07-25 11:00:00,0,34,5.2,45,1.9,5.7,2,1.0
2022-07-25 12:00:00,0,34,5.0,45,2.4,7.7,2,1.0
2022-07-25 13:00:00,0,35,3.6,48,3.9,12.4,2,1.0
2022-07-25 14:00:00,0,34,4.7,60,3.7,11.2,2,1.0
2022-07-25 15:00:00,0,35,4.5,60,4.2,13.6,2,1.0
2022-07-25 16:00:00,0,33,4.3,60,3.8,12.5,2,1.0
2022-07-25 17:00:00,0,32,6.1,60,3.1,11.6,2,1.0
2022-07-25 19:00:00,0,29,7.3,43,2.3,9.6,2,1.0
2022-07-25 20:00:00,0,28,4.5,44,1.4,5.8,2,1.0
2022-07-25 21:00:00,0,29,7.5,60,3.7,14.2,2,1.0
2022-07-25 22:00:00,0,28,5.9,36,1.1,4.5,2,1.0
2022-07-25 23:00:00,0,28,6.1,60,2.2,9.5,2,1.0
2022-07-26 00:00:00,1,27,6.0,37,1.3,5.7,2,1.0
2022-07-26 09:00:00,1,25,5.1,52,1.7,7.6,2,1.0
2022-07-26 11:00:00,1,27,4.7,42,2.0,8.4,2,1.0
2022-07-26 12:00:00,1,24,6.8,36,1.1,5.0,2,1.0
2022-07-26 13:00:00,1,27,5.9,41,1.6,7.1,2,1.0
2022-07-26 14:00:00,1,29,6.2,60,2.5,9.9,2,1.0
2022-07-26 15:00:00,1,30,6.8,60,2.4,9.4,2,1.0
2022-07-26 16:00:00,1,28,6.1,60,2.3,8.7,2,1.0
2022-07-26 17:00:00,1,28,6.1,60,2.2,8.4,2,1.0
2022-07-26 18:00:00,1,28,5.6,29,1.6,5.7,2,1.0
2022-07-26 19:00:00,1,28,5.9,27,1.2,4.0,2,1.0
2022-07-26 20:00:00,1,28,7.1,22,1.1,4.2,2,1.0
2022-07-26 21:00:00,1,28,6.2,60,3.7,13.7,2,1.0
2022-07-26 23:00:00,1,27,6.1,26,0.7,2.8,2,1.0
2022-07-27 09:00:00,2,33,7.4,60,3.6,14.4,2,1.0
2022-07-27 10:00:00,2,32,5.4,40,1.7,5.9,2,1.0
2022-07-27 11:00:00,2,33,3.3,44,1.5,4.3,2,1.0
2022-07-27 12:00:00,2,34,6.1,35,1.9,6.3,2,1.0
2022-07-27 13:00:00,2,34,4.8,46,1.9,5.8,2,1.0
2022-07-27 14:00:00,2,33,5.4,35,1.8,5.7,2,1.0
2022-07-27 15:00:00,2,33,4.8,43,2.0,6.3,2,1.0
2022-07-27 16:00:00,2,32,6.5,42,1.6,5.5,2,1.0
2022-07-27 17:00:00,2,32,6.3,49,2.0,7.1,2,1.0
2022-07-27 18:00:00,2,30,6.1,52,1.8,7.5,2,1.0
2022-07-27 19:00:00,2,29,6.3,60,2.1,8.7,2,1.0
2022-07-27 20:00:00,2,29,6.2,50,2.8,10.7,2,1.0
2022-07-27 21:00:00,2,28,6.8,60,2.1,8.4,2,1.0
2022-07-27 23:00:00,2,28,7.6,42,2.2,8.8,2,1.0
2022-07-28 09:00:00,3,32,7.5,60,3.5,14.2,2,1.0
2022-07-28 10:00:00,3,33,7.0,60,3.4,12.5,2,1.0
2022-07-28 11:00:00,3,35,5.0,60,3.8,12.2,2,1.0
2022-07-28 12:00:00,3,35,5.4,60,3.6,11.4,2,1.0
2022-07-28 13:00:00,3,36,4.7,55,3.2,9.9,2,1.0
2022-07-28 14:00:00,3,36,5.2,60,4.2,12.7,2,1.0
2022-07-28 15:00:00,3,35,7.7,60,3.2,11.1,2,1.0
2022-07-28 16:00:00,3,34,7.6,60,3.5,13.4,2,1.0
2022-07-28 17:00:00,3,31,5.7,35,1.1,3.5,2,1.0
2022-07-28 18:00:00,3,31,8.8,44,2.4,9.8,2,1.0
2022-07-28 19:00:00,3,30,7.1,60,2.6,10.9,2,1.0
2022-07-28 21:00:00,3,27,6.2,31,0.9,3.7,2,1.0
2022-07-28 22:00:00,3,26,4.9,42,1.2,5.0,2,1.0
2022-07-29 15:00:00,4,36,4.0,40,3.7,11.2,2,1.0
2022-07-29 16:00:00,4,35,3.3,60,5.5,16.8,2,1.0
2022-07-29 17:00:00,4,33,6.7,60,3.8,14.4,2,1.0
2022-07-29 18:00:00,4,31,7.6,52,2.8,11.2,2,1.0
2022-07-29 19:00:00,4,30,7.1,60,3.7,13.6,2,1.0
2022-07-30 09:00:00,5,35,1.9,60,7.4,20.6,2,1.0
2022-07-30 10:00:00,5,36,0.5,60,8.3,21.2,2,1.0
2022-07-30 11:00:00,5,37,0.4,60,7.5,19.3,2,1.0
2022-07-30 12:00:00,5,37,0.9,60,6.2,16.9,2,1.0
2022-07-30 13:00:00,5,37,1.4,60,5.9,16.5,2,1.0
2022-07-30 14:00:00,5,36,2.1,43,4.1,11.7,2,1.0
2022-07-30 15:00:00,5,35,4.9,60,2.8,8.4,2,1.0
2022-07-30 16:00:00,5,34,4.9,60,2.7,8.4,2,1.0
2022-07-30 17:00:00,5,33,5.4,43,1.8,6.1,2,1.0
2022-07-30 18:00:00,5,31,5.9,45,2.1,7.2,2,1.0
